close,high,low,open,timestamp,volume,date
29281.34,29281.74,29272.08,29281.74,1609476780,5.20663393,1970-01-01 00:00:01.609476780
29284.36,29284.36,29277.85,29281.74,1609476840,1.44016128,1970-01-01 00:00:01.609476840
29284.55,29290.23,29278.09,29278.09,1609476900,2.29266212,1970-01-01 00:00:01.609476900
29291.07,29293.2,29275.31,29290.1,1609476960,7.04372851,1970-01-01 00:00:01.609476960
29269.62,29289.7,29255.18,29287.76,1609477020,5.66619240,1970-01-01 00:00:01.609477020
29295.97,29296.95,29277.06,29286.18,1609477080,0.12720939,1970-01-01 00:00:01.609477080
29290.38,29296.36,29273.75,29284.76,1609477140,1.69395552,1970-01-01 00:00:01.609477140
29278.12,29300.15,29272.15,29294.58,1609477200,18.02403999,1970-01-01 00:00:01.609477200
29275.39,29290.35,29258.99,29290.35,1609477260,5.70476154,1970-01-01 00:00:01.609477260
29245.14,29269.22,29226.77,29269.22,1609477320,7.11342657,1970-01-01 00:00:01.609477320
29214.67,29248.12,29209.78,29248.12,1609477380,3.71248087,1970-01-01 00:00:01.609477380
29225.82,29235.85,29215.9,29215.9,1609477440,2.60370619,1970-01-01 00:00:01.609477440
29235.58,29242.67,29226.68,29242.67,1609477500,2.22016296,1970-01-01 00:00:01.609477500
29247.09,29247.09,29228.68,29228.68,1609477560,2.50710388,1970-01-01 00:00:01.609477560
29227.74,29258.6,29217.09,29237.43,1609477620,16.69895028,1970-01-01 00:00:01.609477620
29185.73,29242.82,29185.73,29227.74,1609477680,1.59646527,1970-01-01 00:00:01.609477680
29170.39,29223.33,29158.86,29214.15,1609477740,13.32324322,1970-01-01 00:00:01.609477740
29181.61,29193.52,29166.92,29171.61,1609477800,8.93967643,1970-01-01 00:00:01.609477800
29184.56,29189.58,29168.17,29173.39,1609477860,3.06459263,1970-01-01 00:00:01.609477860
29187.01,29192.63,29172.08,29192.63,1609477920,7.15359314,1970-01-01 00:00:01.609477920
29167.9,29192.43,29167.9,29188.83,1609477980,4.32850859,1970-01-01 00:00:01.609477980
29187.28,29189.38,29168.15,29183.5,1609478040,2.30572238,1970-01-01 00:00:01.609478040
29213.75,29230.09,29181.5,29187.28,1609478100,2.96284379,1970-01-01 00:00:01.609478100
29207.61,29238.1,29207.61,29233.45,1609478160,6.19926456,1970-01-01 00:00:01.609478160
29213.49,29221.09,29197.97,29210.41,1609478220,1.31172724,1970-01-01 00:00:01.609478220
29201.14,29206.53,29186.95,29206.41,1609478280,7.04338142,1970-01-01 00:00:01.609478280
29223.93,29223.93,29197.93,29212.28,1609478340,0.28173901,1970-01-01 00:00:01.609478340
29209.81,29218.95,29209.72,29215.66,1609478400,2.54567783,1970-01-01 00:00:01.609478400
29212.62,29217.25,29204.5,29209.81,1609478460,3.37987887,1970-01-01 00:00:01.609478460
29211.11,29219.65,29211.11,29215.43,1609478520,2.78633443,1970-01-01 00:00:01.609478520
29204.51,29213.87,29204.5,29211.11,1609478580,1.91987777,1970-01-01 00:00:01.609478580
29222.58,29224.47,29211.88,29218.18,1609478640,6.18026742,1970-01-01 00:00:01.609478640
29237.27,29237.27,29221.3,29229.32,1609478700,0.38968323,1970-01-01 00:00:01.609478700
29237.77,29257.67,29237.77,29238.16,1609478760,4.90236828,1970-01-01 00:00:01.609478760
29215.36,29241.02,29199.33,29241.02,1609478820,12.17016783,1970-01-01 00:00:01.609478820
29215.46,29227.28,29204.89,29215.36,1609478880,4.58277753,1970-01-01 00:00:01.609478880
29227.35,29236.72,29216.66,29228.85,1609478940,4.13891106,1970-01-01 00:00:01.609478940
29217.28,29217.28,29217.28,29217.28,1609479000,0.00371875,1970-01-01 00:00:01.609479000
29237.65,29254.53,29227.35,29227.35,1609479060,3.74471488,1970-01-01 00:00:01.609479060
29229.28,29253.42,29219.12,29253.42,1609479120,8.38141332,1970-01-01 00:00:01.609479120
29197.41,29219.16,29189.35,29219.16,1609479180,6.62717667,1970-01-01 00:00:01.609479180
29202.6,29214.35,29201.77,29201.77,1609479240,1.02215265,1970-01-01 00:00:01.609479240
29184.23,29205.83,29171.84,29205.83,1609479300,7.62924322,1970-01-01 00:00:01.609479300
29201.82,29204.98,29179.73,29179.73,1609479360,5.11485492,1970-01-01 00:00:01.609479360
29206.47,29225.72,29201.82,29201.82,1609479420,7.74756013,1970-01-01 00:00:01.609479420
29264.88,29264.88,29211.18,29222.52,1609479480,2.37626446,1970-01-01 00:00:01.609479480
29254.2,29272.15,29254.2,29263.08,1609479540,3.61820850,1970-01-01 00:00:01.609479540
29228.92,29260.13,29228.92,29260.13,1609479600,7.52834885,1970-01-01 00:00:01.609479600
29222.91,29243.46,29207.53,29243.46,1609479660,7.02391751,1970-01-01 00:00:01.609479660
29257.71,29259.45,29244.2,29246.57,1609479720,1.29695322,1970-01-01 00:00:01.609479720
29243.81,29257.71,29230.88,29253.91,1609479780,6.42509113,1970-01-01 00:00:01.609479780
29237.82,29244.16,29237.82,29243.82,1609479840,0.76712253,1970-01-01 00:00:01.609479840
29236.31,29244.25,29236.24,29244.25,1609479900,0.45326604,1970-01-01 00:00:01.609479900
29241.74,29259.45,29232.46,29247.88,1609479960,10.78647296,1970-01-01 00:00:01.609479960
29235.31,29261.23,29232.62,29259.45,1609480020,2.63818100,1970-01-01 00:00:01.609480020
29265.55,29269.57,29250.07,29255.05,1609480080,6.98072699,1970-01-01 00:00:01.609480080
29250.08,29272.37,29250.08,29252.87,1609480140,4.01973619,1970-01-01 00:00:01.609480140
29255.68,29270.91,29255.33,29263.52,1609480200,0.85540938,1970-01-01 00:00:01.609480200
29223.45,29255.33,29221.07,29255.33,1609480260,8.98308873,1970-01-01 00:00:01.609480260
29215.99,29226.69,29215.99,29226.69,1609480320,3.48213675,1970-01-01 00:00:01.609480320
29198.93,29215.99,29198.32,29215.99,1609480380,4.04629766,1970-01-01 00:00:01.609480380
29208.53,29208.53,29199.51,29208.53,1609480440,0.03521416,1970-01-01 00:00:01.609480440
29229.87,29231.47,29199.9,29199.9,1609480500,5.71858371,1970-01-01 00:00:01.609480500
29201.72,29229.87,29197.74,29229.87,1609480560,4.19122261,1970-01-01 00:00:01.609480560
29221.38,29230.83,29203.18,29213.98,1609480620,3.33460272,1970-01-01 00:00:01.609480620
29246.33,29251.54,29230.83,29230.83,1609480680,1.37841738,1970-01-01 00:00:01.609480680
29242.1,29246.33,29237.58,29238.11,1609480740,7.13279793,1970-01-01 00:00:01.609480740
29261.63,29261.63,29242.1,29242.1,1609480800,1.27159338,1970-01-01 00:00:01.609480800
29271.85,29271.85,29239.41,29261.63,1609480860,6.54777913,1970-01-01 00:00:01.609480860
29271,29276.44,29270.98,29271.85,1609480920,1.53104530,1970-01-01 00:00:01.609480920
29297.77,29302.43,29263.3,29271,1609480980,3.63392677,1970-01-01 00:00:01.609480980
29310.71,29310.71,29286.35,29293.2,1609481040,5.28359054,1970-01-01 00:00:01.609481040
29303,29317.22,29293.94,29300.12,1609481100,15.85698613,1970-01-01 00:00:01.609481100
29306.96,29317.56,29294.99,29312.79,1609481160,1.94002539,1970-01-01 00:00:01.609481160
29288.77,29306.63,29288.77,29306.63,1609481220,4.04430946,1970-01-01 00:00:01.609481220
29289.01,29305,29288.77,29292.6,1609481280,10.92923560,1970-01-01 00:00:01.609481280
29263.24,29294.64,29263.24,29286.33,1609481340,7.29866467,1970-01-01 00:00:01.609481340
29281.1,29293.45,29278.4,29278.4,1609481400,7.31478333,1970-01-01 00:00:01.609481400
29272.42,29289.99,29272.42,29281.1,1609481460,4.08105710,1970-01-01 00:00:01.609481460
29276.98,29285.61,29275.58,29285.61,1609481520,0.16845283,1970-01-01 00:00:01.609481520
29265.89,29288.84,29263.73,29276.01,1609481580,8.28144473,1970-01-01 00:00:01.609481580
29274.29,29276.27,29264.61,29276.27,1609481640,10.18385471,1970-01-01 00:00:01.609481640
29262.12,29289.28,29262.12,29275.79,1609481700,0.14993853,1970-01-01 00:00:01.609481700
29268.94,29278.34,29268.24,29268.75,1609481760,5.23518027,1970-01-01 00:00:01.609481760
29232.03,29268.94,29232.03,29268.94,1609481820,3.05150778,1970-01-01 00:00:01.609481820
29241.48,29253.4,29240.48,29245.86,1609481880,9.65320701,1970-01-01 00:00:01.609481880
29215.36,29245.56,29209.88,29245.56,1609481940,6.17769062,1970-01-01 00:00:01.609481940
29249.52,29265.15,29215.36,29215.36,1609482000,11.49109307,1970-01-01 00:00:01.609482000
29249.65,29255.53,29237.66,29249.52,1609482060,2.54436422,1970-01-01 00:00:01.609482060
29249.65,29259.65,29245.53,29249.65,1609482120,5.95763122,1970-01-01 00:00:01.609482120
29212.2,29247.72,29206.05,29242.82,1609482180,7.66335956,1970-01-01 00:00:01.609482180
29234.26,29248.65,29206.05,29207.28,1609482240,2.57999166,1970-01-01 00:00:01.609482240
29205.63,29222.06,29205.63,29222.06,1609482300,1.89213596,1970-01-01 00:00:01.609482300
29200,29234.47,29200,29205.63,1609482360,4.93779371,1970-01-01 00:00:01.609482360
29204.41,29220.44,29196.45,29196.45,1609482420,1.80025681,1970-01-01 00:00:01.609482420
29200,29220.39,29200,29204.41,1609482480,6.55180210,1970-01-01 00:00:01.609482480
29184.51,29210.52,29184.51,29202.37,1609482540,4.25957508,1970-01-01 00:00:01.609482540
29222.6,29222.6,29162.94,29175.98,1609482600,6.16153256,1970-01-01 00:00:01.609482600
29209.76,29232.77,29198.88,29198.88,1609482660,5.45466321,1970-01-01 00:00:01.609482660
29210.07,29225.44,29203.76,29209.76,1609482720,2.83690274,1970-01-01 00:00:01.609482720
29172.64,29225.01,29166.05,29225.01,1609482780,3.67913447,1970-01-01 00:00:01.609482780
29209.13,29209.13,29172.64,29172.64,1609482840,0.42110879,1970-01-01 00:00:01.609482840
29235.61,29245.26,29225.49,29225.49,1609482900,9.98784449,1970-01-01 00:00:01.609482900
29239.18,29239.75,29218.65,29218.65,1609482960,0.63312998,1970-01-01 00:00:01.609482960
29227.7,29239.86,29226.49,29239.17,1609483020,0.36656006,1970-01-01 00:00:01.609483020
29235.63,29235.65,29217.62,29227.7,1609483080,4.64631832,1970-01-01 00:00:01.609483080
29221.57,29238.59,29218.61,29235.63,1609483140,0.44974191,1970-01-01 00:00:01.609483140
29225.1,29234.78,29217.62,29221.59,1609483200,13.99437680,1970-01-01 00:00:01.609483200
29229.96,29231.43,29215.9,29225.1,1609483260,1.26453541,1970-01-01 00:00:01.609483260
29233.03,29248.33,29231.52,29231.52,1609483320,2.05744689,1970-01-01 00:00:01.609483320
29252.05,29252.05,29233.04,29233.04,1609483380,12.55091079,1970-01-01 00:00:01.609483380
29252.25,29264.19,29242.37,29242.37,1609483440,0.67313220,1970-01-01 00:00:01.609483440
29246.25,29264.18,29243.15,29253.85,1609483500,6.72787904,1970-01-01 00:00:01.609483500
29244.73,29261.23,29235.56,29246.25,1609483560,4.52513376,1970-01-01 00:00:01.609483560
29218.34,29242.47,29218.34,29242.47,1609483620,5.16716228,1970-01-01 00:00:01.609483620
29246.6,29246.82,29212.21,29219.9,1609483680,2.21725243,1970-01-01 00:00:01.609483680
29235.72,29246.6,29231.43,29231.43,1609483740,4.28746168,1970-01-01 00:00:01.609483740
29218.1,29234.23,29216.63,29216.63,1609483800,1.11407636,1970-01-01 00:00:01.609483800
29219.06,29234.23,29218.96,29234.23,1609483860,6.29005227,1970-01-01 00:00:01.609483860
29220.13,29220.13,29219.13,29219.13,1609483920,9.39196028,1970-01-01 00:00:01.609483920
29220.56,29226.31,29200.03,29226.31,1609483980,5.01113679,1970-01-01 00:00:01.609483980
29171.82,29219.44,29156.48,29208.17,1609484040,4.45708393,1970-01-01 00:00:01.609484040
29196.57,29196.57,29170.14,29171.82,1609484100,1.29969773,1970-01-01 00:00:01.609484100
29189.61,29202.17,29176.35,29202.15,1609484160,0.53303678,1970-01-01 00:00:01.609484160
29212.05,29219.53,29189.6,29189.6,1609484220,1.19586525,1970-01-01 00:00:01.609484220
29215.4,29228.42,29213.53,29214.98,1609484280,3.10850075,1970-01-01 00:00:01.609484280
29245.54,29245.54,29215.4,29224.37,1609484340,6.87104426,1970-01-01 00:00:01.609484340
29215.01,29245.54,29215.01,29245.54,1609484400,5.38982356,1970-01-01 00:00:01.609484400
29250.66,29252.12,29215.01,29215.01,1609484460,1.08666962,1970-01-01 00:00:01.609484460
29253.6,29253.61,29242.56,29242.56,1609484520,0.82571039,1970-01-01 00:00:01.609484520
29229.85,29245.74,29229.84,29241.19,1609484580,11.04055414,1970-01-01 00:00:01.609484580
29244.2,29244.2,29230.3,29238.54,1609484640,0.35703283,1970-01-01 00:00:01.609484640
29202.94,29244.19,29199.79,29244.19,1609484700,9.66789444,1970-01-01 00:00:01.609484700
29193.2,29220.93,29193.2,29202.94,1609484760,1.00248461,1970-01-01 00:00:01.609484760
29171.88,29203.67,29170.34,29190.28,1609484820,2.28811269,1970-01-01 00:00:01.609484820
29093.59,29199.4,29053.57,29199.31,1609484880,31.55901733,1970-01-01 00:00:01.609484880
29107.82,29117.59,29078.42,29078.42,1609484940,6.47567779,1970-01-01 00:00:01.609484940
28996.91,29106.45,28896.66,29106.45,1609485000,55.04345423,1970-01-01 00:00:01.609485000
29048,29048,28977.4,28977.43,1609485060,2.74645825,1970-01-01 00:00:01.609485060
29030.98,29060.18,29026.53,29048.01,1609485120,3.06175506,1970-01-01 00:00:01.609485120
29055.29,29055.29,29032.67,29052.97,1609485180,0.73030657,1970-01-01 00:00:01.609485180
29002.09,29055.28,28973.58,29055.28,1609485240,18.87648320,1970-01-01 00:00:01.609485240
29048.91,29048.91,28986.87,29006.04,1609485300,1.15434506,1970-01-01 00:00:01.609485300
29022.7,29049.6,29009.6,29020.85,1609485360,0.82116757,1970-01-01 00:00:01.609485360
29086.9,29086.9,29049.61,29049.61,1609485420,3.11412992,1970-01-01 00:00:01.609485420
29099.89,29113.18,29078.35,29086.9,1609485480,7.65692659,1970-01-01 00:00:01.609485480
29088.53,29089.68,29066.13,29081.99,1609485540,8.73056306,1970-01-01 00:00:01.609485540
29070.18,29100.01,29047.69,29090.05,1609485600,8.71199268,1970-01-01 00:00:01.609485600
29063.56,29081.91,29050.89,29070.18,1609485660,5.83351348,1970-01-01 00:00:01.609485660
29077.51,29092.98,29063.56,29080.44,1609485720,4.38768722,1970-01-01 00:00:01.609485720
29066.88,29101.47,29063.77,29079.69,1609485780,3.60763999,1970-01-01 00:00:01.609485780
29101.48,29101.48,29083.02,29084.48,1609485840,0.22935110,1970-01-01 00:00:01.609485840
29107.66,29107.66,29083.08,29083.08,1609485900,1.92662857,1970-01-01 00:00:01.609485900
29094.26,29111.65,29094.26,29107.66,1609485960,5.07121088,1970-01-01 00:00:01.609485960
29071.04,29093.91,29068.01,29078.31,1609486020,5.55697380,1970-01-01 00:00:01.609486020
29101.43,29101.43,29071.04,29071.04,1609486080,7.14887241,1970-01-01 00:00:01.609486080
29079.93,29108.7,29072.44,29108.7,1609486140,11.00413811,1970-01-01 00:00:01.609486140
29092.12,29095.47,29075.41,29079.93,1609486200,2.05959031,1970-01-01 00:00:01.609486200
29082.44,29096.69,29071.04,29076.91,1609486260,4.99328122,1970-01-01 00:00:01.609486260
29105.9,29121.8,29083.36,29083.36,1609486320,8.05906746,1970-01-01 00:00:01.609486320
29121.75,29154.35,29105.9,29105.91,1609486380,30.29246702,1970-01-01 00:00:01.609486380
29121.85,29140.04,29117.48,29121.75,1609486440,3.74703442,1970-01-01 00:00:01.609486440
29121.85,29155.28,29121.83,29121.85,1609486500,5.71320406,1970-01-01 00:00:01.609486500
29144.51,29156.75,29121.85,29121.85,1609486560,3.83567335,1970-01-01 00:00:01.609486560
29138.57,29156.74,29123.35,29144.51,1609486620,11.04623556,1970-01-01 00:00:01.609486620
29139.94,29156.73,29123.78,29123.8,1609486680,1.93422206,1970-01-01 00:00:01.609486680
29148.37,29171.55,29135.59,29151.42,1609486740,10.22128163,1970-01-01 00:00:01.609486740
29152.65,29174.48,29148.37,29165.71,1609486800,5.05357718,1970-01-01 00:00:01.609486800
29163.6,29179.17,29161.71,29170.09,1609486860,0.84958376,1970-01-01 00:00:01.609486860
29178.79,29182.45,29153.95,29163.6,1609486920,6.02879475,1970-01-01 00:00:01.609486920
29161.39,29182.47,29148.37,29178.78,1609486980,7.85553236,1970-01-01 00:00:01.609486980
29160.23,29179.53,29140.51,29140.51,1609487040,2.99343415,1970-01-01 00:00:01.609487040
29161.89,29178.08,29160.23,29160.23,1609487100,4.04638278,1970-01-01 00:00:01.609487100
29145.48,29164.66,29140.5,29161.89,1609487160,9.41004601,1970-01-01 00:00:01.609487160
29150.84,29174.88,29143.86,29146,1609487220,9.33229220,1970-01-01 00:00:01.609487220
29140.5,29165.53,29140.5,29150.83,1609487280,8.62261271,1970-01-01 00:00:01.609487280
29158.04,29160.99,29137.35,29140.5,1609487340,7.94782841,1970-01-01 00:00:01.609487340
29178,29179.52,29139.61,29139.61,1609487400,4.32511157,1970-01-01 00:00:01.609487400
29168.57,29185.6,29160.37,29179.53,1609487460,4.80407566,1970-01-01 00:00:01.609487460
29182.64,29184.09,29165.3,29168.29,1609487520,4.00785105,1970-01-01 00:00:01.609487520
29165.3,29176.2,29165.3,29165.57,1609487580,3.47224122,1970-01-01 00:00:01.609487580
29165.3,29175.52,29165.3,29165.3,1609487640,4.55101267,1970-01-01 00:00:01.609487640
29160.99,29179.37,29157.96,29165.3,1609487700,2.11238887,1970-01-01 00:00:01.609487700
29177.93,29179.4,29160.99,29160.99,1609487760,1.79323027,1970-01-01 00:00:01.609487760
29184.12,29185.59,29177.93,29177.93,1609487820,0.84971085,1970-01-01 00:00:01.609487820
29173.17,29191.71,29166.26,29167.26,1609487880,2.18588976,1970-01-01 00:00:01.609487880
29173.17,29182.27,29173.17,29173.17,1609487940,6.24032917,1970-01-01 00:00:01.609487940
29206.76,29225.56,29173.17,29179.01,1609488000,14.64354881,1970-01-01 00:00:01.609488000
29247.4,29247.4,29206.76,29206.76,1609488060,20.48181623,1970-01-01 00:00:01.609488060
29190.71,29226.39,29190.71,29219.83,1609488120,4.74807350,1970-01-01 00:00:01.609488120
29201,29223.62,29196.59,29223.6,1609488180,1.12171585,1970-01-01 00:00:01.609488180
29174.45,29202.46,29161.82,29202.46,1609488240,7.29874278,1970-01-01 00:00:01.609488240
29175.54,29199.86,29162.96,29174.68,1609488300,2.21048906,1970-01-01 00:00:01.609488300
29138.26,29174.06,29121.4,29153.73,1609488360,5.69782102,1970-01-01 00:00:01.609488360
29115.89,29135.33,29100,29135.33,1609488420,2.16375456,1970-01-01 00:00:01.609488420
29107.5,29136.01,29090.08,29090.08,1609488480,2.06007695,1970-01-01 00:00:01.609488480
29118.91,29118.91,29104.61,29117.68,1609488540,0.50605942,1970-01-01 00:00:01.609488540
29103.76,29129.6,29103.76,29126.49,1609488600,1.93105858,1970-01-01 00:00:01.609488600
29111.45,29125.91,29089.71,29121.55,1609488660,2.30017612,1970-01-01 00:00:01.609488660
29075.54,29109.46,29053.51,29089.71,1609488720,5.11380786,1970-01-01 00:00:01.609488720
29090.52,29090.52,29075.32,29075.54,1609488780,1.57483814,1970-01-01 00:00:01.609488780
29064.67,29092.53,29052.03,29068.05,1609488840,3.50298285,1970-01-01 00:00:01.609488840
29053.09,29094.15,29052.03,29094.15,1609488900,4.22493778,1970-01-01 00:00:01.609488900
29026.8,29059.04,29018.68,29053.09,1609488960,7.37539009,1970-01-01 00:00:01.609488960
29054.55,29069.6,29052.36,29052.36,1609489020,1.33145380,1970-01-01 00:00:01.609489020
29017.21,29075.48,29017.21,29054.55,1609489080,4.42151669,1970-01-01 00:00:01.609489080
28998.42,29021.19,28982.44,29017.21,1609489140,12.50946248,1970-01-01 00:00:01.609489140
28982.44,29049.56,28982.44,29001.33,1609489200,7.25305141,1970-01-01 00:00:01.609489200
28991.14,29006.2,28947.7,28982.44,1609489260,8.32956850,1970-01-01 00:00:01.609489260
29031.72,29031.72,28950.63,28974.37,1609489320,1.57940844,1970-01-01 00:00:01.609489320
29045.26,29045.26,29007.12,29016.06,1609489380,1.34091569,1970-01-01 00:00:01.609489380
29077.71,29077.96,29036.25,29036.25,1609489440,1.92541952,1970-01-01 00:00:01.609489440
29040.97,29084.78,29040.97,29080.11,1609489500,3.00645604,1970-01-01 00:00:01.609489500
29064.83,29079.83,29042.75,29078.43,1609489560,3.33906774,1970-01-01 00:00:01.609489560
29109.89,29109.89,29067.92,29067.92,1609489620,7.48101798,1970-01-01 00:00:01.609489620
29105.18,29121.8,29080.56,29080.58,1609489680,3.02862336,1970-01-01 00:00:01.609489680
29105.18,29120.35,29096.79,29105.18,1609489740,4.61427849,1970-01-01 00:00:01.609489740
29121.46,29136.18,29099.36,29105.18,1609489800,4.86700417,1970-01-01 00:00:01.609489800
29156.75,29156.75,29121.53,29135.21,1609489860,7.47277123,1970-01-01 00:00:01.609489860
29155.72,29174.15,29138.3,29154.18,1609489920,4.47356478,1970-01-01 00:00:01.609489920
29179.97,29179.97,29156.75,29156.75,1609489980,2.14376856,1970-01-01 00:00:01.609489980
29183.54,29191.74,29155.9,29189.34,1609490040,4.23217713,1970-01-01 00:00:01.609490040
29144.04,29183.54,29135.6,29183.54,1609490100,3.44878793,1970-01-01 00:00:01.609490100
29122.08,29144.04,29119.39,29144.04,1609490160,7.57605890,1970-01-01 00:00:01.609490160
29117.93,29144.56,29117.93,29144.56,1609490220,6.34325806,1970-01-01 00:00:01.609490220
29119.88,29135.13,29117.93,29117.93,1609490280,5.68603908,1970-01-01 00:00:01.609490280
29148.89,29148.89,29123.22,29135.13,1609490340,2.37569384,1970-01-01 00:00:01.609490340
29160.11,29162.24,29139.16,29148.89,1609490400,4.87182426,1970-01-01 00:00:01.609490400
29123.34,29160.78,29120.02,29160.78,1609490460,3.14626155,1970-01-01 00:00:01.609490460
29109.89,29139.12,29109.61,29123.34,1609490520,6.11390637,1970-01-01 00:00:01.609490520
29051.96,29114.38,29049.61,29114.38,1609490580,8.43104845,1970-01-01 00:00:01.609490580
29038.83,29087.08,29038.83,29059.92,1609490640,1.69470892,1970-01-01 00:00:01.609490640
29019.01,29064.61,29002.97,29045.33,1609490700,5.41678233,1970-01-01 00:00:01.609490700
29056.07,29065.46,29017.57,29019.01,1609490760,1.83607169,1970-01-01 00:00:01.609490760
29072.07,29078.19,29044.36,29078.19,1609490820,2.83569753,1970-01-01 00:00:01.609490820
29108.21,29111.1,29053.35,29053.35,1609490880,0.61678209,1970-01-01 00:00:01.609490880
29084.27,29108.21,29084.27,29108.21,1609490940,2.11526905,1970-01-01 00:00:01.609490940
29107.83,29107.83,29071.87,29101.94,1609491000,0.68631414,1970-01-01 00:00:01.609491000
29108.46,29134.27,29105.52,29109.99,1609491060,6.79291936,1970-01-01 00:00:01.609491060
29102.66,29132.28,29101.94,29101.94,1609491120,1.80819868,1970-01-01 00:00:01.609491120
29124.29,29124.29,29105.44,29119.77,1609491180,0.62383013,1970-01-01 00:00:01.609491180
29106.5,29122.89,29105.45,29105.6,1609491240,2.75524068,1970-01-01 00:00:01.609491240
29142.68,29142.68,29106.5,29106.5,1609491300,19.16849155,1970-01-01 00:00:01.609491300
29140.37,29149.27,29124.15,29124.15,1609491360,7.30070005,1970-01-01 00:00:01.609491360
29125,29143.59,29125,29125.46,1609491420,3.13532880,1970-01-01 00:00:01.609491420
29139.94,29143.65,29100.02,29129.15,1609491480,7.63569136,1970-01-01 00:00:01.609491480
29077.2,29139.12,29077.2,29112.6,1609491540,22.57790651,1970-01-01 00:00:01.609491540
29098.46,29116.18,29039.59,29060.43,1609491600,1.95111074,1970-01-01 00:00:01.609491600
29105.52,29116.92,29098.36,29099.91,1609491660,3.54292838,1970-01-01 00:00:01.609491660
29149.99,29149.99,29104.04,29105.52,1609491720,1.86506012,1970-01-01 00:00:01.609491720
29145.92,29154.34,29132.35,29136.22,1609491780,4.07785202,1970-01-01 00:00:01.609491780
29168.6,29168.6,29129.14,29136.81,1609491840,2.17573413,1970-01-01 00:00:01.609491840
29150,29178.21,29150,29178.21,1609491900,9.93515333,1970-01-01 00:00:01.609491900
29169.79,29171.83,29150,29150.01,1609491960,6.58404648,1970-01-01 00:00:01.609491960
29170.03,29185.67,29168.57,29183.92,1609492020,3.16054168,1970-01-01 00:00:01.609492020
29158.75,29179.65,29155.84,29170.03,1609492080,0.64860766,1970-01-01 00:00:01.609492080
29150.13,29167.57,29150,29167.57,1609492140,4.29825331,1970-01-01 00:00:01.609492140
29150,29169.77,29150,29163.06,1609492200,2.47252255,1970-01-01 00:00:01.609492200
29149.46,29164.5,29133.64,29150,1609492260,8.77263306,1970-01-01 00:00:01.609492260
29185.67,29185.67,29128.66,29149.92,1609492320,2.27857294,1970-01-01 00:00:01.609492320
29219.03,29219.03,29189.34,29189.34,1609492380,8.71956527,1970-01-01 00:00:01.609492380
29191.75,29226.77,29191.75,29222.72,1609492440,8.03857973,1970-01-01 00:00:01.609492440
29195.44,29223.22,29195.44,29223.22,1609492500,2.98429556,1970-01-01 00:00:01.609492500
29204.02,29204.02,29182.74,29196.11,1609492560,1.53595916,1970-01-01 00:00:01.609492560
29198.8,29216.47,29196.76,29196.76,1609492620,3.56774935,1970-01-01 00:00:01.609492620
29200,29200,29172.08,29198.8,1609492680,4.83110051,1970-01-01 00:00:01.609492680
29203.16,29217.23,29192.13,29213.09,1609492740,3.17219888,1970-01-01 00:00:01.609492740
29232.72,29241.74,29195.58,29195.58,1609492800,7.27136952,1970-01-01 00:00:01.609492800
29242.63,29245.58,29232.72,29232.72,1609492860,0.80854347,1970-01-01 00:00:01.609492860
29248.15,29248.16,29222.93,29222.93,1609492920,2.08286691,1970-01-01 00:00:01.609492920
29232.92,29247.25,29221.48,29236.09,1609492980,4.05762171,1970-01-01 00:00:01.609492980
29235.32,29246.69,29232.92,29232.92,1609493040,1.94195619,1970-01-01 00:00:01.609493040
29257.09,29270.54,29231.94,29235.32,1609493100,8.54809009,1970-01-01 00:00:01.609493100
29271.37,29296.95,29261.48,29279.7,1609493160,16.03350250,1970-01-01 00:00:01.609493160
29297.77,29310.09,29276.26,29296.55,1609493220,2.81811923,1970-01-01 00:00:01.609493220
29277.46,29313.09,29270.69,29297.93,1609493280,1.82970999,1970-01-01 00:00:01.609493280
29261.03,29291.76,29261.03,29276,1609493340,8.55150292,1970-01-01 00:00:01.609493340
29283.82,29283.82,29252.5,29259.05,1609493400,1.99014451,1970-01-01 00:00:01.609493400
29312.03,29312.03,29265.05,29268.48,1609493460,1.00625689,1970-01-01 00:00:01.609493460
29313.97,29328.71,29284.62,29311.62,1609493520,1.64160721,1970-01-01 00:00:01.609493520
29320.47,29332.01,29300,29313.97,1609493580,5.76865663,1970-01-01 00:00:01.609493580
29344.16,29344.16,29303.67,29329.84,1609493640,7.53919410,1970-01-01 00:00:01.609493640
29340.56,29357.11,29340,29344.92,1609493700,2.62184758,1970-01-01 00:00:01.609493700
29350,29357.15,29340.56,29340.56,1609493760,20.28676215,1970-01-01 00:00:01.609493760
29387.46,29390.85,29350,29350,1609493820,20.75941130,1970-01-01 00:00:01.609493820
29378.78,29383.7,29344.07,29380.75,1609493880,14.95226306,1970-01-01 00:00:01.609493880
29340.03,29361.95,29340,29361.27,1609493940,3.48490023,1970-01-01 00:00:01.609493940
29340,29369.28,29340,29358.77,1609494000,0.85107482,1970-01-01 00:00:01.609494000
29340,29361.09,29340,29340.01,1609494060,2.52228875,1970-01-01 00:00:01.609494060
29324.13,29356.58,29308.48,29340,1609494120,10.35075166,1970-01-01 00:00:01.609494120
29315.51,29342.84,29308.79,29325.53,1609494180,7.40903554,1970-01-01 00:00:01.609494180
29307.16,29315.51,29300,29311.23,1609494240,15.22953501,1970-01-01 00:00:01.609494240
